user_id
58127893
58257663
58322677
321289
1179829
383897
847227
1464669
1577247
182918861
398859
593889
810121
909301
997915
1040151
1063341
1113513
1276713
333883
462145
1323117
142077611
142311705
561639
261575
328493
58702399
9128642
9205994
9240620
196685891
2606581
2678331
83009489
83218725
1969669
2289833
2369537
2523959
2541865
343895
364583
385343
407021
411347
459287
500831
1551621
2029323
99700961
100082605
173879769
121073693
121236377
121267071
381815
427079
499801
9288538
9330078
9344046
9371368
2131107
2450061
183406983
59215217
59414155
607677
673821
3046777
3319925
3733093
3967209
3967421
587305
623101
685625
20805409
20806465
21058277
1839633
2099003
2335197
2358391
2575957
2918353
9492136
9581798
9626386
3198063
3264723
3300573
4446210
4621694
4652570
3244569
3502123
100245241
100304249
100367407
100378565
174309915
786711
893793
44847107
44992033
45002343
45043139
45078853
45195179
45205299
804227
962517
184355905
1012373
1030801
390765
477039
15826885
15860019
16081635
16108845
16133045
16233227
528299
552581
564979
570319
3920091
97142797
97182837
97339535
59621667
59733231
717779
729623
741985
803645
890921
198109793
4716430
4719130
174654445
4343448
142864143
143097841
184860029
1124819
1172195
1221003
84366709
84449627
122023001
122178171
122179947
122359097
122375697
97581009
97644263
185355493
143437039
4578298
5472998
964065
982531
984413
984703
100602623
5662216
5752678
59440213
59581055
59608063
59675051
84746115
3793325
4175334
136706391
9666392
9705238
9715840
9731076
9736550
9744200
9752850
9753794
122535831
59729777
59797655
1283027
1292637
1357375
1372277
16326395
16330443
16388057
16427447
16461857
16462217
143698013
45308179
45345315
45377539
45390483
21110871
21111663
21160605
21161355
21287399
21363227
21413899
1089183
97903719
97995233
98098295
123008237
123074505
60500415
175610351
175708591
199405229
186410133
101016471
101202643
101248361
60230645
60275903
60470163
123216759
123294171
6239408
6532998
144375123
85027083
4769624
4907998
4977408
5811560
5865878
6584650
6709200
136853601
137034245
60808549
60940381
60582031
60793611
98267817
1588599
1006863
1050651
1127731
1166745
85679199
123813201
61142275
10132604
7697538
85752585
85768953
85888447
137289189
176491621
144429343
144641341
1342891
7269568
7484658
7742620
61497531
61642203
61681839
101437623
101450065
101492033
101660299
61369567
61473317
5783226
6068530
6279740
6470774
6525108
160086575
160129733
160184963
160411843
160412685
45812483
45897887
45989351
98601117
98643251
98841233
98916513
177064209
1299749
1331077
1658505
1674983
1726727
1726999
1734849
21520093
21576269
21703689
21867101
1539849
62377097
144917245
145234109
7941372
7084720
7361340
7558980
7585664
7590034
9629328
46077537
46167625
46168619
46196419
46254327
46365719
46406161
10345546
10445294
10489182
10500006
61785729
61950127
177211099
177368601
124808335
124919329
9834022
101893625
1853497
1856175
6845748
7039986
7211276
7431636
7482876
86022911
86348601
86355843
86376665
160550243
160669791
99076151
99242327
99318623
201503413
9200024
62714335
62818397
6913566
6971312
7041882
7400846
7521784
7555658
125026691
125138071
2205253
188283523
145304543
145355323
1397165
1563947
1571495
1577041
1603747
1699181
1744831
1747391
1762025
46434571
46492809
46611965
46734171
9166592
9489572
9617604
102542409
145691019
145734981
9600182
10018334
10032558
11064572
11195022
1726739
178085503
102719397
46895755
46901615
46910645
2400529
2404729
99350131
99372585
99393527
99450481
99637381
99659985
201969481
138420065
138561321
10309784
17074595
17203425
17225429
17277575
7886586
188405189
188554963
62965219
63095559
86781387
178365349
10550312
10603334
10626264
10675756
10692328
125924739
2061615
2062217
2082843
2091663
2128229
86904129
87016583
87070855
138608237
2504659
2511947
62416917
146510323
146588339
21907977
21942081
21961047
22095399
22112075
22191713
22230077
47287247
47314431
11908888
13307295
13574151
1739883
1913561
103029295
103091769
103185637
99700845
99741819
99814477
179198217
2462115
2553613
2565517
2581919
10811658
11058190
11079458
188828837
189106917
63510121
63563023
47649061
47660187
47770859
62930247
126372081
11249262
11294938
11464974
11727646
12626193
87239191
87433317
87482603
14022441
2650351
2656489
2680917
2688571
2709289
2736075
2646079
2714567
189280015
10608858
10942086
11165106
11769416
12178142
13315457
103679227
63245345
63663333
99988885
100064635
100141167
100269815
139705297
203069289
64119435
64312097
64410607
64419767
189459431
17507277
17656407
17724219
17780447
17888861
17910387
11458184
12274132
13374613
17341419
10197806
10396130
63532453
63741509
63758565
87556801
87742007
2846347
2880345
2885529
2930709
203489225
64124791
11190054
11452404
11456702
13615501
14055203
15096197
15509043
15845229
15917467
2235625
2256217
2419053
48032915
48143139
48184093
48225239
48308331
3054211
3042365
3060831
161965067
162034175
162059121
64908669
139851539
139975643
203927119
203979505
147705891
147935897
3237087
3247151
3267249
3276429
13454917
13960259
15469359
15768375
15884097
15970209
18727227
19947913
20138417
20145249
18273231
18303393
104030811
48365803
48408249
48469991
3189335
3207373
3322787
18000511
18581005
18709665
100688809
100692865
2484189
3506127
148237883
64978161
64997651
65051179
65127195
3561843
3361149
190745753
87944699
88183593
88274703
2651517
3785179
3869843
101036385
101045777
3596883
3640397
65711223
48762671
48819465
48868931
48925913
190792249
140182591
13804587
13949491
14350667
14887153
181029849
18414085
18701229
3965403
4078157
3135731
3173059
16024043
16030217
16312323
17210891
17416611
148513213
148528213
148597431
20570117
20910889
21391505
21395907
21843633
22090533
22242359
205540703
3296599
66083287
191775647
49207385
49224333
49238077
66042889
66078753
11522120
11635960
11682136
11815946
11825744
11867722
11879592
21268683
18783897
101340603
101479623
101539963
128233093
104337913
